config,n_free,N,num_points,L,run,seed,train_data_seed,test_data_seed,test_rel_error,test_abs_error,test_loss,train_loss,epochs_run,stopping_reason,train_time
mu+sigma,2,32,1000,3,1,101,201,301,0.010245977878570556,0.020527159214019774,0.00046694764122366905,0.00031104348367080094,2000,max_epochs,10.427013747976162
mu+sigma,2,32,1000,3,2,102,202,302,0.006320035755634308,0.012294814109802247,0.00019346911087632178,0.0001899133000988513,2000,max_epochs,10.412798478966579
mu+sigma,2,32,1000,3,3,103,203,303,0.004541341781616211,0.008171232402324676,0.000100531293079257,0.00011879947304259985,2000,max_epochs,10.4223148470046
mu+sigma,2,32,1000,3,4,104,204,304,0.003745236188173294,0.007163617432117462,8.40511117130518e-05,7.837109995307401e-05,2000,max_epochs,10.434188254002947
mu+sigma,2,32,1000,3,5,105,205,305,0.0038340920805931093,0.0074951379299163816,9.263127483427524e-05,9.286952996626496e-05,2000,max_epochs,10.413069689006079
mu+sigma,2,32,1000,3,6,106,206,306,0.01182553505897522,0.022740761518478394,0.0005542542487382889,0.0008239293564110995,2000,max_epochs,10.147952589031775
mu+sigma,2,32,1000,4,0,100,200,300,0.0036892686188220976,0.007182853400707245,6.220632418990136e-05,4.1568893066141755e-05,2000,max_epochs,9.989331717020832
mu+sigma,2,32,1000,4,1,101,201,301,0.005935755133628845,0.011282509803771972,0.00016511373594403267,0.00017358216771390288,2000,max_epochs,10.206718416011427
mu+sigma,2,32,1000,4,2,102,202,302,0.008531546175479889,0.017029788255691528,0.00035580687224864957,0.00033706548530608416,2000,max_epochs,10.490473072975874
mu+sigma,2,32,1000,4,3,103,203,303,0.004177299201488495,0.00766021877527237,8.274034317582846e-05,9.039100783411413e-05,2000,max_epochs,10.4403373550158
mu+sigma,2,32,1000,4,4,104,204,304,0.00384702605009079,0.006907579421997071,8.543413039296865e-05,8.194169792113826e-05,2000,max_epochs,10.19815682200715
mu+sigma,2,32,1000,4,5,105,205,305,0.007554419577121735,0.014624792575836182,0.00026236522383987906,0.00020316960150375962,2000,max_epochs,10.278969140024856
mu+sigma,2,32,1000,4,6,106,206,306,0.003989416211843491,0.006939055740833282,7.564536854624749e-05,8.648793160682544e-05,2000,max_epochs,10.392260235967115
mu+sigma,2,32,1000,8,0,100,200,300,0.005932120978832245,0.011484213232994079,0.00016826315969228745,7.973712775856257e-05,2000,max_epochs,10.393741707957815
mu+sigma,2,32,1000,8,1,101,201,301,0.004093191862106323,0.007321862280368805,8.363466709852218e-05,8.033345843432471e-05,2000,max_epochs,10.40912429097807
mu+sigma,2,32,1000,8,2,102,202,302,0.012523664951324462,0.023533956050872804,0.0005734676495194435,0.004930331585928798,2000,max_epochs,10.410812224959955
mu+sigma,2,32,1000,8,3,103,203,303,0.0038019873797893525,0.006896790683269501,7.55043625831604e-05,7.63525862712413e-05,2000,max_epochs,10.757104714983143
mu+sigma,2,32,1000,8,4,104,204,304,0.00843879783153534,0.017306106090545656,0.00038224761188030245,0.00034587898082099857,2000,max_epochs,10.40546279703267
mu+sigma,2,32,1000,8,5,105,205,305,0.010890684723854065,0.021410041093826295,0.0005391680411994457,0.0005622655944898724,2000,max_epochs,10.397622376971412
mu+sigma,2,32,1000,8,6,106,206,306,0.014460554599761963,0.027780085563659667,0.0008743438273668289,0.0009542515138164163,2000,max_epochs,10.331896893971134
mu+sigma,2,64,5,1,0,100,200,300,0.004976897001266479,0.008652317345142364,0.0001370910983532667,9.229521538145491e-07,131,stopping_threshold,0.17087418003939092
mu+sigma,2,64,5,1,1,101,201,301,0.005591066300868988,0.00935389119386673,0.0001431520488113165,2.2986951080383733e-06,2000,max_epochs,2.5788025980000384
mu+sigma,2,64,5,1,2,102,202,302,0.017350229501724244,0.02289022493362427,0.001595731720328331,1.0908183867286425e-05,2000,max_epochs,2.612090852984693
mu+sigma,2,64,5,1,3,103,203,303,0.014256109714508056,0.01993320679664612,0.001099084548652172,2.2578258267458295e-06,2000,max_epochs,2.6333094960427843
mu+sigma,2,64,5,1,4,104,204,304,0.013081461906433105,0.01755827534198761,0.0008521900773048401,3.5275522805022774e-06,2000,max_epochs,2.6321331890067086
mu+sigma,2,64,5,1,5,105,205,305,0.0045958091616630555,0.008118170619010925,0.00011110745929181575,9.998556151913363e-07,1329,stopping_threshold,1.748954705952201
mu+sigma,2,64,5,1,6,106,206,306,0.0439408860206604,0.056216763496398925,0.009707002222537994,7.243950676638633e-06,2000,max_epochs,2.6330985330278054
mu+sigma,2,64,5,2,0,100,200,300,0.00548894476890564,0.009805032193660737,0.0001673514908179641,9.820125796977663e-07,120,stopping_threshold,0.15661270898999646
mu+sigma,2,64,5,2,1,101,201,301,0.005586056292057037,0.009472241163253785,0.000142795124091208,2.3920433704915922e-06,2000,max_epochs,2.600367814011406
mu+sigma,2,64,5,2,2,102,202,302,0.01962361168861389,0.02566759157180786,0.0020880008786916733,8.381293810089119e-06,2000,max_epochs,2.600641324999742
mu+sigma,2,64,5,2,3,103,203,303,0.01211575174331665,0.01688926911354065,0.0008103742524981499,4.832219929085113e-06,2000,max_epochs,2.6170104579650797
mu+sigma,2,64,5,2,4,104,204,304,0.013882400155067445,0.018628211975097658,0.0009443015307188034,4.103938863408985e-06,2000,max_epochs,2.609379355038982
mu+sigma,2,64,5,2,5,105,205,305,0.004549971371889114,0.008047298431396484,0.00010751573834568262,1.1524913361427025e-06,2000,max_epochs,2.609792956034653
mu+sigma,2,64,5,2,6,106,206,306,0.040786847591400145,0.052944188117980955,0.00807533746957779,9.978814432543004e-07,1727,stopping_threshold,2.2508143250015564
mu+sigma,2,64,5,3,0,100,200,300,0.005372779130935669,0.009616783320903778,0.00014932202361524105,9.94615334093396e-07,248,stopping_threshold,0.3248459490132518
mu+sigma,2,64,5,3,1,101,201,301,0.005561541318893432,0.00944409817457199,0.00014342735335230828,1.7803706668928498e-06,2000,max_epochs,2.550639235996641
mu+sigma,2,64,5,3,2,102,202,302,0.017602252721786497,0.023207568645477294,0.001632551223039627,1.2478230019041803e-05,2000,max_epochs,2.5545997000299394
mu+sigma,2,64,5,3,3,103,203,303,0.013366487741470336,0.01863818073272705,0.0009663212969899177,4.209293820167659e-06,2000,max_epochs,2.5494749640347436
mu+sigma,2,64,5,3,4,104,204,304,0.018921088457107545,0.03456055068969727,0.0014775034785270691,2.0555953597067855e-05,2000,max_epochs,2.5507051710155793
mu+sigma,2,64,5,3,5,105,205,305,0.005301745057106018,0.009125690698623658,0.0001481575733050704,9.999262147175614e-07,516,stopping_threshold,0.6606945110252127
mu+sigma,2,64,5,3,6,106,206,306,0.04953596258163452,0.06302886486053466,0.012566686868667602,8.247788173321169e-06,2000,max_epochs,2.553132804983761
mu+sigma,2,64,5,4,0,100,200,300,0.004797948390245437,0.008350852131843566,0.00012163105141371488,9.548510888635064e-07,122,stopping_threshold,0.15585090598324314
mu+sigma,2,64,5,4,1,101,201,301,0.0056237832903862,0.009717072188854217,0.00014325251895934342,9.984036068999558e-07,815,stopping_threshold,1.0414068649988621
mu+sigma,2,64,5,4,2,102,202,302,0.01931942296028137,0.025219123363494873,0.002019137904047966,9.266255801776424e-06,2000,max_epochs,2.5447126679937355
mu+sigma,2,64,5,4,3,103,203,303,0.012337837934494018,0.017248608112335206,0.0008296309560537338,4.0032855395111255e-06,2000,max_epochs,2.5493345520226285
mu+sigma,2,64,5,4,4,104,204,304,0.014460518836975097,0.019244518756866454,0.0010404082611203194,3.9133224163379055e-06,2000,max_epochs,2.546445254003629
mu+sigma,2,64,5,4,5,105,205,305,0.004851602911949158,0.008455455660820007,0.00012171048019081354,9.98016389530676e-07,483,stopping_threshold,0.6125023419735953
mu+sigma,2,64,5,4,6,106,206,306,0.0561881537437439,0.07175523471832275,0.015891218662261963,6.0812228184659034e-05,2000,max_epochs,2.5439972690073773
mu+sigma,2,64,5,8,0,100,200,300,0.004921621143817901,0.008791568219661712,0.000128454452380538,9.456966267862299e-07,115,stopping_threshold,0.1468216810026206
mu+sigma,2,64,5,8,1,101,201,301,0.005559252917766571,0.009485873222351074,0.00014359883032739163,9.995767413784051e-07,1320,stopping_threshold,1.686285350995604
mu+sigma,2,64,5,8,2,102,202,302,0.01934190082550049,0.025275928735733033,0.0020128741562366486,9.469476026424672e-06,2000,max_epochs,2.551521943998523
mu+sigma,2,64,5,8,3,103,203,303,0.017458829402923585,0.03215231084823608,0.0013232107758522035,0.0003842735895887017,2000,max_epochs,2.55397913698107
mu+sigma,2,64,5,8,4,104,204,304,0.013517762541770935,0.018071224451065064,0.0009093668386340141,3.902797743648989e-06,2000,max_epochs,2.5539144380018115
mu+sigma,2,64,5,8,5,105,205,305,0.004543764680624008,0.007844293773174285,9.002193994820118e-05,0.00043971455306746066,2000,max_epochs,2.5490254479809664
mu+sigma,2,64,5,8,6,106,206,306,0.04643046426773071,0.05936233854293823,0.010857030272483826,6.26771861789166e-06,2000,max_epochs,2.5542541000177152
mu+sigma,2,64,10,1,0,100,200,300,0.03472246074676514,0.07261433553695679,0.0066823229193687435,0.0026976519729942083,2000,max_epochs,2.573424978996627
mu+sigma,2,64,10,1,1,101,201,301,0.004945687174797058,0.008548882961273194,0.00012456038501113654,2.1955273041385226e-05,2000,max_epochs,2.552023403986823
mu+sigma,2,64,10,1,2,102,202,302,0.020142273426055908,0.02624506425857544,0.002562700629234314,3.206989731552312e-06,2000,max_epochs,2.537226874032058
mu+sigma,2,64,10,1,3,103,203,303,0.011375733375549316,0.017705023050308227,0.0006124925985932351,0.00016944606613833457,2000,max_epochs,2.5343989800312556
mu+sigma,2,64,10,1,4,104,204,304,0.007609487116336823,0.011730635046958923,0.0002817832808941603,2.2509850168717094e-05,2000,max_epochs,2.5300919659784995
mu+sigma,2,64,10,1,5,105,205,305,0.009513091087341309,0.014374403715133667,0.0005234562531113624,1.4413369171961676e-05,2000,max_epochs,2.5280873749870807
mu+sigma,2,64,10,1,6,106,206,306,0.003953778386116028,0.00696298748254776,7.64485765248537e-05,3.457012280705385e-05,2000,max_epochs,2.5320438490016386
mu+sigma,2,64,10,2,0,100,200,300,0.00916815584897995,0.020700287103652956,0.0010148365050554275,2.9947161237942055e-05,2000,max_epochs,2.5139389209798537
mu+sigma,2,64,10,2,1,101,201,301,0.004728847682476044,0.008471574664115905,0.00010962793976068497,2.8751464924425818e-05,2000,max_epochs,2.5201125309686176
mu+sigma,2,64,10,2,2,102,202,302,0.019668521165847778,0.025532251358032228,0.0024789914488792418,2.3367138055618852e-06,2000,max_epochs,2.534800591005478
mu+sigma,2,64,10,2,3,103,203,303,0.007420765280723572,0.01049852168560028,0.00032662806659936906,1.0830810424522497e-05,2000,max_epochs,2.5837171699968167
mu+sigma,2,64,10,2,4,104,204,304,0.009576149046421052,0.016920919775962828,0.0004203970320522785,5.996066101943143e-05,2000,max_epochs,2.5820713919820264
mu+sigma,2,64,10,2,5,105,205,305,0.00954866373538971,0.014123984813690186,0.0005162373296916485,1.5943734979373403e-05,2000,max_epochs,2.578610425000079
mu+sigma,2,64,10,2,6,106,206,306,0.007681350767612457,0.01469088351726532,0.00027751461416482926,0.00016985701222438365,2000,max_epochs,2.57796338602202
mu+sigma,2,64,10,3,0,100,200,300,0.009554502010345458,0.02176162254810333,0.001062037155032158,1.2760740901285317e-05,2000,max_epochs,2.5757792919757776
mu+sigma,2,64,10,3,1,101,201,301,0.004849494576454162,0.009050971269607544,0.00012109925039112568,3.505227869027294e-05,2000,max_epochs,2.5805449740146287
mu+sigma,2,64,10,3,2,102,202,302,0.018867904186248778,0.02458435297012329,0.0022320059984922407,2.696351657505147e-06,2000,max_epochs,2.581797058985103
mu+sigma,2,64,10,3,3,103,203,303,0.00848147577047348,0.01170888924598694,0.0004417872317135334,1.2763947779603768e-05,2000,max_epochs,2.5366977940429933
mu+sigma,2,64,10,3,4,104,204,304,0.0070347883701324465,0.011295674562454224,0.00023387520201504231,0.0023864356335252523,2000,max_epochs,2.506762593984604
mu+sigma,2,64,10,3,5,105,205,305,0.009653785824775695,0.014754266500473023,0.0005169210880994797,1.736653211992234e-05,2000,max_epochs,2.5286419710027985
mu+sigma,2,64,10,3,6,106,206,306,0.006835274457931519,0.013036346554756165,0.00022218583337962628,0.0003278144577052444,2000,max_epochs,2.529914597980678
mu+sigma,2,64,10,4,0,100,200,300,0.05185575151443481,0.10776293849945068,0.014085687041282654,0.0032902981620281935,2000,max_epochs,2.549172376981005
mu+sigma,2,64,10,4,1,101,201,301,0.004801924347877503,0.008449379742145538,0.00011651109717786312,2.1060021026642062e-05,2000,max_epochs,2.557896193000488
mu+sigma,2,64,10,4,2,102,202,302,0.018943386793136598,0.024738270759582518,0.00221120211482048,3.5077755455859005e-06,2000,max_epochs,2.544996303971857
mu+sigma,2,64,10,4,3,103,203,303,0.006931129038333893,0.009958428859710693,0.0002663724720478058,1.373974828311475e-05,2000,max_epochs,2.5782938709598966
mu+sigma,2,64,10,4,4,104,204,304,0.009281964361667634,0.013638433933258056,0.00046860473975539205,2.0422699890332296e-05,2000,max_epochs,2.613023407990113
mu+sigma,2,64,10,4,5,105,205,305,0.010502617239952088,0.016108464002609253,0.0006003801673650741,1.9176015484845266e-05,2000,max_epochs,2.6146398090058938
mu+sigma,2,64,10,4,6,106,206,306,0.004108852297067642,0.007108085691928863,7.568092457950116e-05,2.745880738075357e-05,2000,max_epochs,2.6115658979979344
mu+sigma,2,64,10,8,0,100,200,300,0.00618375164270401,0.011595524311065674,0.000251477999612689,1.4051011930860113e-05,2000,max_epochs,2.605201040976681
mu+sigma,2,64,10,8,1,101,201,301,0.005234853804111481,0.009120771467685699,0.00013826060295104981,3.022975943167694e-05,2000,max_epochs,2.578570676036179
mu+sigma,2,64,10,8,2,102,202,302,0.01950682330131531,0.025365731954574585,0.0024466179609298707,2.2281415112956893e-06,2000,max_epochs,2.5770170020405203
mu+sigma,2,64,10,8,3,103,203,303,0.00711653345823288,0.010600825428962707,0.0002728793304413557,1.987732684938237e-05,2000,max_epochs,2.576659117010422
mu+sigma,2,64,10,8,4,104,204,304,0.011381359577178955,0.016271353244781493,0.0007340014055371285,1.708416675683111e-05,2000,max_epochs,2.599477385985665
mu+sigma,2,64,10,8,5,105,205,305,0.03034665584564209,0.05609116077423096,0.0035369675159454346,0.0010969637660309672,2000,max_epochs,2.6105996550177224
mu+sigma,2,64,10,8,6,106,206,306,0.0398339352607727,0.08046012496948242,0.007142996668815613,0.004003553185611963,2000,max_epochs,2.607138122955803
mu+sigma,2,64,100,1,0,100,200,300,0.16749124336242677,0.3234453392028809,0.10727653408050537,0.00733641954138875,2000,max_epochs,2.663072036986705
mu+sigma,2,64,100,1,1,101,201,301,0.2071796112060547,0.40868445205688475,0.17494571495056152,0.0026158380787819624,2000,max_epochs,2.6586345179821365
mu+sigma,2,64,100,1,2,102,202,302,0.003857882022857666,0.006678919076919556,7.289211358875036e-05,5.572477311943658e-05,2000,max_epochs,2.672210122051183
mu+sigma,2,64,100,1,3,103,203,303,0.005311769425868988,0.009838867068290711,0.00012967982608824968,7.199891842901707e-05,2000,max_epochs,2.6565940970322117
mu+sigma,2,64,100,1,4,104,204,304,0.004320826411247253,0.007377975881099701,9.189205802977086e-05,6.901806773385033e-05,2000,max_epochs,2.6609032270498574
mu+sigma,2,64,100,1,5,105,205,305,0.004158648610115051,0.0072454439997673035,8.019717317074537e-05,8.073959179455414e-05,2000,max_epochs,2.655149578989949
mu+sigma,2,64,100,1,6,106,206,306,0.003897730052471161,0.007042208969593048,7.2519994340837e-05,6.2087296100799e-05,2000,max_epochs,2.6568643579958007
mu+sigma,2,64,100,2,0,100,200,300,0.0038760986328125,0.007069610893726349,7.238581217825413e-05,6.253968604141846e-05,2000,max_epochs,2.6037063660332933
mu+sigma,2,64,100,2,1,101,201,301,0.003783363223075867,0.0067911332845687865,7.356489542871714e-05,6.249945727176964e-05,2000,max_epochs,2.5868505270336755
mu+sigma,2,64,100,2,2,102,202,302,0.004007747739553451,0.006858982682228089,7.430449593812227e-05,5.434329068521038e-05,2000,max_epochs,2.5907021689927205
mu+sigma,2,64,100,2,3,103,203,303,0.00379640594124794,0.0065774860978126525,7.039216766133905e-05,5.9384274209151044e-05,2000,max_epochs,2.588717278034892
mu+sigma,2,64,100,2,4,104,204,304,0.004779131174087525,0.007883658111095428,0.00012867533508688212,6.554488209076226e-05,2000,max_epochs,2.5283166950102895
mu+sigma,2,64,100,2,5,105,205,305,0.004027828902006149,0.0069197586774826046,7.691527530550957e-05,7.929922867333516e-05,2000,max_epochs,2.500864822010044
mu+sigma,2,64,100,2,6,106,206,306,0.0039061516523361205,0.007054208099842071,7.195569202303886e-05,6.136485899332911e-05,2000,max_epochs,2.504302049987018
mu+sigma,2,64,100,3,0,100,200,300,0.023855733156204224,0.04762137222290039,0.0024963192641735076,0.0015827164752408862,2000,max_epochs,2.504526335047558
mu+sigma,2,64,100,3,1,101,201,301,0.040154224395751954,0.08069694900512696,0.007066597282886505,0.0066399662755429745,2000,max_epochs,2.50309545599157
mu+sigma,2,64,100,3,2,102,202,302,0.0038575339615345003,0.006748655915260315,7.048468431457877e-05,5.736180901294574e-05,2000,max_epochs,2.504322675988078
mu+sigma,2,64,100,3,3,103,203,303,0.0040100040435791014,0.007367818176746368,9.082542918622494e-05,8.850312588037923e-05,2000,max_epochs,2.4999816470080987
mu+sigma,2,64,100,3,4,104,204,304,0.004053643137216568,0.006979529500007629,7.34104155562818e-05,7.275339885381982e-05,2000,max_epochs,2.505363718024455
mu+sigma,2,64,100,3,5,105,205,305,0.004054655492305756,0.007007454037666321,7.548945117741823e-05,7.737259875284508e-05,2000,max_epochs,2.502590397023596
mu+sigma,2,64,100,3,6,106,206,306,0.01667749238014221,0.03321724557876587,0.0012648632079362869,0.0002816501073539257,2000,max_epochs,2.5084878119523637
mu+sigma,2,64,100,4,0,100,200,300,0.0038008725345134737,0.0069396085739135745,7.038677018135786e-05,6.202729855431244e-05,2000,max_epochs,2.500222171016503
mu+sigma,2,64,100,4,1,101,201,301,0.004281627595424652,0.007284870266914368,0.00011730088666081429,5.81323001824785e-05,2000,max_epochs,2.5038859770284034
mu+sigma,2,64,100,4,2,102,202,302,0.004193243324756622,0.007365278661251068,8.115931320935488e-05,6.475796544691548e-05,2000,max_epochs,2.503128609037958
mu+sigma,2,64,100,4,3,103,203,303,0.0037419697642326354,0.006538201451301575,7.089619804173708e-05,5.970356869511306e-05,2000,max_epochs,2.5047225920134224
mu+sigma,2,64,100,4,4,104,204,304,0.00435114449262619,0.007177297115325928,9.966192208230495e-05,6.383329309755936e-05,2000,max_epochs,2.4998750030063093
mu+sigma,2,64,100,4,5,105,205,305,0.00391969433426857,0.00659019684791565,7.608614396303892e-05,7.854984141886234e-05,2000,max_epochs,2.502133837027941
mu+sigma,2,64,100,4,6,106,206,306,0.003806064039468765,0.006787963032722473,6.95956782437861e-05,6.049003786756657e-05,2000,max_epochs,2.50281920802081
mu+sigma,2,64,100,8,0,100,200,300,0.003757551610469818,0.0067944321632385256,6.856890488415957e-05,6.031328302924521e-05,2000,max_epochs,2.5455606280011125
mu+sigma,2,64,100,8,1,101,201,301,0.003858324855566025,0.00699495142698288,7.632523681968451e-05,6.564430805156007e-05,2000,max_epochs,2.49941745295655
mu+sigma,2,64,100,8,2,102,202,302,0.0038577626645565034,0.006680272221565246,6.946821510791779e-05,5.56698432774283e-05,2000,max_epochs,2.505156347004231
mu+sigma,2,64,100,8,3,103,203,303,0.0038503175377845762,0.006807713627815247,7.115820795297622e-05,6.46508633508347e-05,2000,max_epochs,2.529747018008493
mu+sigma,2,64,100,8,4,104,204,304,0.0044878491163253785,0.007491896152496338,0.00010121626313775777,6.745357677573338e-05,2000,max_epochs,2.5075518210069276
mu+sigma,2,64,100,8,5,105,205,305,0.007034008800983429,0.013261207580566406,0.00022414133325219154,0.00013809856318403035,2000,max_epochs,2.504928785027005
mu+sigma,2,64,100,8,6,106,206,306,0.003770434528589249,0.006710581839084625,6.881272932514549e-05,5.9555208281381056e-05,2000,max_epochs,2.50189853500342
mu+sigma,2,64,1000,1,0,100,200,300,0.013262533903121949,0.026928487300872803,0.0008503125756978988,0.0006471736989915371,2000,max_epochs,10.068585472996347
mu+sigma,2,64,1000,1,1,101,201,301,0.0073785800933837895,0.01445234727859497,0.00026655587553977965,0.00030459352815523746,2000,max_epochs,10.057511317019816
mu+sigma,2,64,1000,1,2,102,202,302,0.004134507268667221,0.007670164823532105,8.195400424301624e-05,0.0001674628485343419,2000,max_epochs,10.068572585005313
mu+sigma,2,64,1000,1,3,103,203,303,0.0035753827393054964,0.006361570000648498,6.747444253414869e-05,6.363134749699384e-05,2000,max_epochs,10.069238302996382
mu+sigma,2,64,1000,1,4,104,204,304,0.007915023505687714,0.016039826273918152,0.0003534439355134964,0.00032261603232473134,2000,max_epochs,10.038544061011635
mu+sigma,2,64,1000,1,5,105,205,305,0.003825472593307495,0.006785995304584503,6.867768103256821e-05,6.734131154371425e-05,2000,max_epochs,10.077458710002247
mu+sigma,2,64,1000,1,6,106,206,306,0.004473531424999237,0.008330411195755005,0.00010642796847969293,0.00037621239922009406,2000,max_epochs,10.071414822014049
mu+sigma,2,64,1000,2,0,100,200,300,0.006279149413108825,0.012723851799964905,0.00023114587180316447,0.00019787070946767927,2000,max_epochs,10.009209270996507
mu+sigma,2,64,1000,2,1,101,201,301,0.00829927408695221,0.016309537172317506,0.0003319522179663181,0.00038294447492808105,2000,max_epochs,9.999862770026084
mu+sigma,2,64,1000,2,2,102,202,302,0.010720670342445374,0.021546447038650513,0.0005627143681049347,0.0005116734160110354,2000,max_epochs,9.996604899002705
mu+sigma,2,64,1000,2,3,103,203,303,0.01598485028743744,0.032057174682617186,0.0011390474289655686,0.0004388896273449063,2000,max_epochs,10.007954425003845
mu+sigma,2,64,1000,2,4,104,204,304,0.06836641025543212,0.1381302833557129,0.021047569274902343,0.008703573301434517,2000,max_epochs,10.313506088976283
mu+sigma,2,64,1000,2,5,105,205,305,0.00556480073928833,0.010428981184959411,0.0001489826161414385,0.00019338920642621816,2000,max_epochs,10.345325700007379
mu+sigma,2,64,1000,2,6,106,206,306,0.012660531997680665,0.0248382830619812,0.0007070423513650894,0.0006998370001092553,2000,max_epochs,10.383787574013695
mu+sigma,2,64,1000,3,0,100,200,300,0.002714903771877289,0.00545109623670578,4.077846650034189e-05,2.7315498504322022e-05,2000,max_epochs,10.360942832019646
mu+sigma,2,64,1000,3,1,101,201,301,0.003763454884290695,0.00662301766872406,6.735194427892565e-05,6.620190036483108e-05,2000,max_epochs,10.345049742027186
mu+sigma,2,64,1000,3,2,102,202,302,0.009946439385414124,0.01995159077644348,0.00048355360701680185,0.0004913010727614164,2000,max_epochs,10.392859735002276
mu+sigma,2,64,1000,3,3,103,203,303,0.014829375386238098,0.029286291122436522,0.000911847785115242,0.0005807228786870837,2000,max_epochs,10.467531892994884
mu+sigma,2,64,1000,3,4,104,204,304,0.0016997806429862976,0.0031703838407993318,1.625608606263995e-05,0.00011118773494672496,2000,max_epochs,10.174005139968358
mu+sigma,2,64,1000,3,5,105,205,305,0.008098975479602814,0.015919213771820068,0.0003032940253615379,0.0005567757948301733,2000,max_epochs,10.168292348040268
mu+sigma,2,64,1000,3,6,106,206,306,0.004234464913606644,0.00789559131860733,8.614796772599221e-05,0.0003644666212494485,2000,max_epochs,10.402865817013662
mu+sigma,2,64,1000,4,0,100,200,300,0.0037662152349948884,0.006827952921390533,7.133593037724495e-05,7.284503430128097e-05,2000,max_epochs,10.394782160990871
mu+sigma,2,64,1000,4,1,101,201,301,0.007547078311443329,0.014713222742080688,0.0002712734695523977,0.00031518679950386287,2000,max_epochs,10.365925748017617
mu+sigma,2,64,1000,4,2,102,202,302,0.008596693396568298,0.01727342653274536,0.0003647257350385189,0.0003536192043684423,2000,max_epochs,10.392616530996747
mu+sigma,2,64,1000,4,3,103,203,303,0.0031873702704906465,0.005880529403686523,5.9179786127060655e-05,5.2965251787099984e-05,2000,max_epochs,10.397697564971168
mu+sigma,2,64,1000,4,4,104,204,304,0.002755609631538391,0.005533591508865356,4.618978267535567e-05,3.586416563484818e-05,2000,max_epochs,10.417063684028108
mu+sigma,2,64,1000,4,5,105,205,305,0.011984154224395752,0.023880889892578125,0.0006233290284872055,0.0008635901985689998,2000,max_epochs,10.4039570929599
mu+sigma,2,64,1000,4,6,106,206,306,0.003471147745847702,0.006189131736755371,5.8469020761549474e-05,5.948147887829691e-05,2000,max_epochs,10.405209130956791
mu+sigma,2,64,1000,8,0,100,200,300,0.0023509374260902403,0.00473258227109909,3.116838657297194e-05,5.5738119466695936e-05,2000,max_epochs,10.473822864994872
mu+sigma,2,64,1000,8,1,101,201,301,0.0040191013514995575,0.00738285893201828,7.410475704818963e-05,7.621940574608743e-05,2000,max_epochs,10.452268446038943
mu+sigma,2,64,1000,8,2,102,202,302,0.0038181537687778473,0.008013436615467072,0.00010402475576847792,7.727312610950321e-05,2000,max_epochs,10.55434749199776
mu+sigma,2,64,1000,8,3,103,203,303,0.0036581193208694456,0.006538801372051239,6.577948713675141e-05,6.614358094520867e-05,2000,max_epochs,10.595406915002968
mu+sigma,2,64,1000,8,4,104,204,304,0.008197205901145935,0.016769362688064574,0.00037290128320455554,0.0003557204003445804,2000,max_epochs,10.602819376974367
mu+sigma,2,64,1000,8,5,105,205,305,0.007852953910827637,0.015290624499320983,0.00028370541334152223,0.0010751407905481756,2000,max_epochs,10.583075447008014
mu+sigma,2,64,1000,8,6,106,206,306,0.003682924449443817,0.006437000691890717,6.690217508003115e-05,7.145509525435045e-05,2000,max_epochs,10.60895934299333
mu+sigma,2,128,5,1,0,100,200,300,0.0063316144347190855,0.011438624262809753,0.00021476262621581555,1.5078942396939965e-06,2000,max_epochs,2.6294911459553987
mu+sigma,2,128,5,1,1,101,201,301,0.005967774212360382,0.010095955967903138,0.00016612105816602707,1.351262994830904e-06,2000,max_epochs,2.625243622052949
mu+sigma,2,128,5,1,2,102,202,302,0.060565263748168945,0.07521324920654297,0.027769601345062254,5.563738341152202e-06,2000,max_epochs,2.633358186983969
mu+sigma,2,128,5,1,3,103,203,303,0.038639181613922116,0.06916159296035766,0.005106539130210876,0.004253322258591652,2000,max_epochs,2.63250191998668
mu+sigma,2,128,5,1,4,104,204,304,0.014925865411758422,0.020034218192100526,0.0010866029337048531,2.2101269223639974e-06,2000,max_epochs,2.629074086959008
mu+sigma,2,128,5,1,5,105,205,305,0.00441530242562294,0.008256244122982025,0.00011556979361921549,9.99641315502231e-07,462,stopping_threshold,0.6079328099731356
mu+sigma,2,128,5,1,6,106,206,306,0.037278901338577274,0.04794021987915039,0.007112097680568695,3.0894614155840827e-06,2000,max_epochs,2.631627655006014
mu+sigma,2,128,5,2,0,100,200,300,0.0055832209587097165,0.00937630808353424,0.00017274338565766812,1.986395773201366e-06,2000,max_epochs,2.6001962440204807
mu+sigma,2,128,5,2,1,101,201,301,0.006012474536895752,0.010300503730773927,0.0001716506090015173,9.986172244680347e-07,1995,stopping_threshold,2.587525639042724
mu+sigma,2,128,5,2,2,102,202,302,0.05519493103027344,0.06871971607208252,0.022093209981918334,3.1990771276468877e-06,2000,max_epochs,2.57781506102765
mu+sigma,2,128,5,2,3,103,203,303,0.011610295176506042,0.01637606108188629,0.0006898615211248397,5.22815435033408e-06,2000,max_epochs,2.5812266870052554
mu+sigma,2,128,5,2,4,104,204,304,0.015282882809638977,0.02120760726928711,0.001114809438586235,1.1121808711322956e-05,2000,max_epochs,2.5768618030124344
mu+sigma,2,128,5,2,5,105,205,305,0.004427599579095841,0.008056094408035279,0.00010846809390932322,9.999536132454523e-07,1320,stopping_threshold,1.6993943139677867
mu+sigma,2,128,5,2,6,106,206,306,0.0367494478225708,0.047497734069824216,0.006826206207275391,9.979629567169468e-07,1533,stopping_threshold,1.972037021012511
